churn;subscriber_id;msisdn;sales_channel_description;date_activation;churn_date;first_call_date;last_call_date;first_recharge_date;first_recharge_amount;last_international_call_date;original_operator;dat_attrib_kridi;dat_remb_kridi_net;ported_in_request_date;SelectionProb;SamplingWeight
Yes;2163596080;c6cb4d579b5a096e171f578d487e3ac6;;13DEC2021:17:43:59.000000;18AUG2022:00:00:00.000000;13DEC2021:18:27:39.000000;08AUG2022:13:05:25.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167737272;2e0330a0700088b4646a3a8dcc713dcd;;20SEP2022:00:00:00.000000;27DEC2022:23:59:59.000000;20SEP2022:18:41:25.000000;20SEP2022:18:41:25.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166457902;f08321b913c2814368aa336d36d1c79f;;16JUN2022:00:00:00.000000;21JAN2023:23:59:59.000000;16JUN2022:13:56:15.000000;08AUG2022:08:41:11.000000;21JUN2022:09:07:10.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167909302;bc3bed5afa6289d206239cedfc0c8885;;05SEP2022:00:00:00.000000;12DEC2022:23:59:59.000000;05SEP2022:23:27:17.000000;05SEP2022:23:27:17.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168022735;6344c8ba37bd3acf04d52ea6d284317a;;13SEP2022:00:00:00.000000;18DEC2022:23:59:59.000000;13SEP2022:18:56:07.000000;13SEP2022:18:56:38.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168002694;bb5ad2ef12d0cfbd7492b97e9d0f5862;;10SEP2022:00:00:00.000000;17DEC2022:23:59:59.000000;10SEP2022:19:05:03.000000;10SEP2022:19:05:03.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167913912;a6b6fe7d5f72118adf237996cb3022e5;;06SEP2022:00:00:00.000000;12DEC2022:23:59:59.000000;06SEP2022:11:34:57.000000;06SEP2022:11:34:57.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167277287;ccdbedb1d3b4812b9780609d2c7922bf;;30JUL2022:00:00:00.000000;26JAN2023:23:59:59.000000;30JUL2022:15:58:17.000000;14AUG2022:00:02:57.000000;30JUL2022:12:12:55.000000;4386.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2166195784;e33b7162fbf262c42aa338c45ad10df8;;31MAY2022:12:04:59.000000;25AUG2022:00:00:00.000000;19JUN2022:11:13:27.000000;13AUG2022:18:41:55.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166480218;f45fbfc7c2fe26ae776d660924eaeb9f;;17JUN2022:09:49:26.000000;13JAN2023:23:59:59.000000;17JUN2022:21:20:13.000000;12AUG2022:19:18:34.000000;17JUN2022:21:03:29.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168121369;e754ddec8759fc8c31d3ae333287d9d5;;17SEP2022:00:00:00.000000;24DEC2022:23:59:59.000000;17SEP2022:20:38:16.000000;18SEP2022:13:09:27.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168027115;8193258574f214edb6a277e951ca92ac;;23SEP2022:00:00:00.000000;01JAN2023:23:59:59.000000;23SEP2022:21:09:17.000000;23SEP2022:23:08:12.000000;23SEP2022:21:08:26.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168055829;8e8c689d5d4c25a0964df5767e5c507e;;14SEP2022:00:00:00.000000;20DEC2022:23:59:59.000000;14SEP2022:09:00:40.000000;14SEP2022:15:04:19.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168216776;233ee8b4e6a880962e0c666105d63b0d;;24SEP2022:00:00:00.000000;30DEC2022:23:59:59.000000;24SEP2022:12:19:55.000000;24SEP2022:12:19:55.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167735916;2a20938f2c128e40cd46d8c0e6a939a4;;10SEP2022:00:00:00.000000;19DEC2022:23:59:59.000000;10SEP2022:13:56:49.000000;14SEP2022:19:30:31.000000;10SEP2022:13:36:07.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167856408;8b577b35dba8b1dad1f71e12cb16e397;;19SEP2022:00:00:00.000000;21JAN2023:23:59:59.000000;19SEP2022:17:56:02.000000;18OCT2022:18:08:36.000000;19SEP2022:17:39:51.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168177712;7b47b76c4afddd9fde1509e4be5846b0;;20SEP2022:00:00:00.000000;27DEC2022:23:59:59.000000;20SEP2022:19:13:49.000000;20SEP2022:19:13:49.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167918942;464e068ab46c624ccc96936720071543;;05SEP2022:00:00:00.000000;16DEC2022:23:59:59.000000;05SEP2022:23:51:47.000000;08SEP2022:00:11:27.000000;05SEP2022:23:40:25.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165812028;8cb257b31ba96a656e15c8fe79474470;;06MAY2022:00:00:00.000000;19JAN2023:23:59:59.000000;06MAY2022:09:42:23.000000;30AUG2022:11:58:58.000000;06MAY2022:09:52:21.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168191815;f48f2de04841c4c06522111792258424;;13OCT2022:00:00:00.000000;19JAN2023:23:59:59.000000;13OCT2022:10:22:29.000000;17OCT2022:12:09:13.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2147062069;280f74094e3b7526ffbe8db6b544710b;;28JUN2018:00:00:00.000000;18DEC2022:23:59:59.000000;27JUN2018:06:23:24.000000;29AUG2022:18:48:02.000000;28JUN2018:20:32:12.000000;1000.000;;Ooredoo;;13DEC2021:13:39:48.000000;;0.0013127201;761.777
Yes;2165951491;93e6909922b68b664bf3440da9cba9e9;;14MAY2022:00:00:00.000000;26DEC2022:23:59:59.000000;14MAY2022:14:57:07.000000;20AUG2022:23:30:06.000000;27MAY2022:09:07:23.000000;1000.000;;Non Ooredoo;;;;0.0013127201;761.777
Yes;2167872121;ce6d0622c9bbdf8ef46501ab9763a946;;08SEP2022:00:00:00.000000;17DEC2022:23:59:59.000000;;;08SEP2022:07:55:38.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168116018;6a1428bbe8486898d30274b1e4bc07bf;;20SEP2022:00:00:00.000000;18JAN2023:23:59:59.000000;20SEP2022:20:31:09.000000;20SEP2022:20:31:09.000000;20SEP2022:20:26:55.000000;2632.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165188558;f0b974712e4cac7839a10b5c71a6e9b3;;22MAR2022:00:00:00.000000;19DEC2022:23:59:59.000000;22MAR2022:16:14:51.000000;27MAR2022:15:52:07.000000;22MAR2022:12:48:26.000000;2632.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2153169063;a165a68be0f6a82594e25c4d499fa729;;25OCT2019:00:00:00.000000;29DEC2022:23:59:59.000000;25OCT2019:06:41:20.000000;23AUG2022:15:36:37.000000;25OCT2019:06:41:20.000000;1000.000;;Ooredoo;;18DEC2021:14:29:17.000000;;0.0013127201;761.777
Yes;2167868747;51b58f24bb5a7999ecbb66352a01f874;;02SEP2022:00:00:00.000000;30DEC2022:23:59:59.000000;02SEP2022:21:34:57.000000;22SEP2022:16:40:35.000000;02SEP2022:16:34:09.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168209163;11685ddaf0cd7a972f0f522c9309492f;;23SEP2022:00:00:00.000000;30DEC2022:23:59:59.000000;23SEP2022:17:22:21.000000;23SEP2022:17:22:21.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168145277;2c329cece2869cc085e447a3f35533a3;;20SEP2022:00:00:00.000000;27DEC2022:23:59:59.000000;20SEP2022:22:05:38.000000;20SEP2022:22:05:38.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168120671;0ba9b6ae48dbc217b479e0e21a740e0e;;18SEP2022:00:00:00.000000;24DEC2022:23:59:59.000000;18SEP2022:11:18:20.000000;20SEP2022:12:31:47.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2153792366;9bfe0dae65c1dac27e8d4bdb23af8486;;15DEC2019:11:02:59.000000;01SEP2022:00:00:00.000000;15DEC2019:14:07:28.000000;29JUN2022:15:26:45.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167891985;0de8d132178bd7e2a8e2006d4de906de;;06SEP2022:00:00:00.000000;18DEC2022:23:59:59.000000;06SEP2022:10:14:10.000000;10SEP2022:12:31:19.000000;09SEP2022:09:48:52.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167305150;ff04bf01cf9ac8fea228fb7758698940;;21SEP2022:00:00:00.000000;30DEC2022:23:59:59.000000;21SEP2022:01:24:35.000000;23SEP2022:14:21:20.000000;21SEP2022:01:21:58.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168002344;716c2fe1674dec9e47c0f8d4548aa17c;;25SEP2022:00:00:00.000000;01JAN2023:23:59:59.000000;25SEP2022:19:27:13.000000;02OCT2022:09:53:16.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168094325;b791d0e77b998750e6e4a86331370e97;;16SEP2022:00:00:00.000000;25DEC2022:23:59:59.000000;16SEP2022:10:59:58.000000;16SEP2022:17:48:10.000000;16SEP2022:16:45:56.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2166789624;4a53098c11933c3297bbfed0db6b4e0a;;05JUL2022:00:00:00.000000;18JAN2023:23:59:59.000000;05JUL2022:12:14:54.000000;16SEP2022:16:41:56.000000;22JUL2022:21:07:08.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168225110;6cffc6bfa0989ed5b5e73b3061d127fd;;24SEP2022:00:00:00.000000;30DEC2022:23:59:59.000000;24SEP2022:10:39:13.000000;24SEP2022:10:39:13.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168150751;7da11732058e36b197cbdf7debc3663d;;20SEP2022:00:00:00.000000;26DEC2022:23:59:59.000000;20SEP2022:19:12:08.000000;20SEP2022:19:39:53.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166360527;1aebf25d1df535bbb5995399202fe42a;;16JUN2022:00:00:00.000000;13DEC2022:23:59:59.000000;16JUN2022:20:42:11.000000;16JUN2022:22:48:52.000000;16JUN2022:20:30:05.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;8799828;72364118abcd48ea1b03124623ab4452;;04MAR2009:00:00:00.000000;13DEC2022:23:59:59.000000;27NOV2015:10:12:14.000000;17APR2022:10:07:13.000000;15DEC2012:00:00:00.000000;1000.000;;Ooredoo;;29MAR2019:07:14:09.000000;;0.0013127201;761.777
Yes;2168239613;8fdf48484dc425d5f9104736c11fe01d;;25SEP2022:00:00:00.000000;01JAN2023:23:59:59.000000;25SEP2022:00:53:33.000000;25SEP2022:00:53:33.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168011742;d8744004680c73e615ac0f487d21e3b8;;10SEP2022:00:00:00.000000;19DEC2022:23:59:59.000000;;;10SEP2022:15:30:22.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167624839;8b5b060c9057d7502bd3edb0dca057d3;;20AUG2022:00:00:00.000000;29DEC2022:23:59:59.000000;;;20AUG2022:21:46:15.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168193564;f734f462278c365f756f4051df9a7c26;;21SEP2022:00:00:00.000000;28DEC2022:23:59:59.000000;21SEP2022:21:15:38.000000;22SEP2022:16:54:40.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166846842;414f3e690b1900fe9a2c7d237e1f14e5;;07JUL2022:10:02:11.000000;02JAN2023:23:59:59.000000;07JUL2022:16:58:54.000000;26SEP2022:07:13:28.000000;13AUG2022:19:08:46.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168096784;82de035977be844d0c60a270a7f5be61;;16SEP2022:00:00:00.000000;22DEC2022:23:59:59.000000;16SEP2022:13:21:31.000000;16SEP2022:17:36:51.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167898420;5a23bf3e9b94ed5d4c376f3d0c93e36d;;07SEP2022:00:00:00.000000;17DEC2022:23:59:59.000000;07SEP2022:19:56:26.000000;08SEP2022:22:13:08.000000;07SEP2022:19:56:51.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167993943;17228f4382dbe8c273c2a52dd6a5efc5;;10SEP2022:00:00:00.000000;16DEC2022:23:59:59.000000;10SEP2022:09:50:07.000000;10SEP2022:09:50:07.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168168027;eb4dca2f037cc4cc25d2ea9c803e4e75;;21SEP2022:00:00:00.000000;27DEC2022:23:59:59.000000;21SEP2022:18:21:03.000000;21SEP2022:18:21:03.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167969459;c70e172dd894ae7b435e5fb3b113f7aa;;08SEP2022:00:00:00.000000;17DEC2022:23:59:59.000000;08SEP2022:18:54:34.000000;17SEP2022:15:05:33.000000;08SEP2022:18:48:34.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2166991394;e0be4d3150423583c402a658421299f1;;06JUN2022:20:43:59.000000;23JAN2023:23:59:59.000000;22JUL2022:11:06:18.000000;13AUG2022:17:37:04.000000;27JUL2022:19:34:13.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168215921;2cfca8599d0328fc1e38a3828e26188f;;25SEP2022:00:00:00.000000;29DEC2022:23:59:59.000000;25SEP2022:19:45:27.000000;25SEP2022:23:25:29.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166405537;d4371d7f2e8adbe9965e3d0f6589da65;;12JUN2022:09:39:42.000000;12JAN2023:23:59:59.000000;12JUN2022:14:45:01.000000;03OCT2022:17:55:27.000000;12JUN2022:13:45:40.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168136157;f7c0099719656bf65decf4a1f0c7c25b;;23SEP2022:00:00:00.000000;25DEC2022:23:59:59.000000;23SEP2022:11:34:15.000000;23SEP2022:11:34:15.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167987592;3c3455e3bfd2b50d06630fbf10f530cf;;14SEP2022:00:00:00.000000;16DEC2022:23:59:59.000000;14SEP2022:17:41:21.000000;14SEP2022:17:41:21.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167883898;cd8e03fc54fb0db1a6d774348fa11acc;;11SEP2022:00:00:00.000000;20DEC2022:23:59:59.000000;11SEP2022:02:02:00.000000;17SEP2022:09:39:08.000000;11SEP2022:11:59:28.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168005493;c9cde610e14cbeb1fab00e460227afc0;;11SEP2022:00:00:00.000000;17DEC2022:23:59:59.000000;11SEP2022:10:06:59.000000;11SEP2022:10:06:59.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168373798;bb82ca9a62b408cee6aa3e36fa4245a8;;03OCT2022:00:00:00.000000;09JAN2023:23:59:59.000000;03OCT2022:19:23:44.000000;03OCT2022:19:23:44.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166260825;7d05cbecf13d684d5e127d712ccdeea9;;04JUN2022:00:00:00.000000;26DEC2022:23:59:59.000000;04JUN2022:12:01:30.000000;18AUG2022:18:50:08.000000;12JUN2022:08:42:11.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168046077;f36225014c0731591a3d4a2872ac15d7;;13SEP2022:00:00:00.000000;20DEC2022:23:59:59.000000;13SEP2022:18:55:35.000000;13SEP2022:18:55:35.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166820988;c250e38e7e7a2bb027e62e634d9ecb82;;06JUL2022:00:00:00.000000;02JAN2023:23:59:59.000000;06JUL2022:20:59:23.000000;16JUL2022:12:16:31.000000;06JUL2022:18:53:12.000000;4386.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167967460;83cba320e1b2b272bd9ac0f9329277f7;;12SEP2022:00:00:00.000000;21DEC2022:23:59:59.000000;12SEP2022:18:51:39.000000;17SEP2022:09:11:39.000000;12SEP2022:18:44:36.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2163538461;06d34943716332c19f57d8ff92496ac2;;09DEC2021:00:00:00.000000;25JAN2023:23:59:59.000000;09DEC2021:15:58:17.000000;09SEP2022:20:39:59.000000;09DEC2021:15:51:39.000000;4386.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2166017858;dfc96cef6e4e90bec2b839e8c8b9e93d;;19MAY2022:07:53:30.000000;17JAN2023:23:59:59.000000;09JUN2022:19:45:00.000000;14JUN2022:23:02:35.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167988087;a25156043dedc7e22ad43fbc822a520b;;12SEP2022:00:00:00.000000;16DEC2022:23:59:59.000000;12SEP2022:15:35:06.000000;12SEP2022:15:35:06.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168058938;0a0c58e636fe37ca67fb40bffff92424;;14SEP2022:00:00:00.000000;20DEC2022:23:59:59.000000;14SEP2022:00:56:44.000000;16SEP2022:09:57:19.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2153769026;4b0a24456edd3a70bd5c3cb380b21834;;13DEC2019:00:00:00.000000;20DEC2022:23:59:59.000000;13DEC2019:17:01:49.000000;23JUN2022:18:06:28.000000;13DEC2019:17:01:49.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168384021;728c33360f078666f1161a602d39b718;;11OCT2022:00:00:00.000000;19JAN2023:23:59:59.000000;11OCT2022:20:57:31.000000;13OCT2022:19:09:00.000000;11OCT2022:20:55:34.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168373376;788f3cb4f1b1aabb9c5567aebed95d3b;;03OCT2022:00:00:00.000000;09JAN2023:23:59:59.000000;03OCT2022:11:10:59.000000;03OCT2022:11:10:59.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168234085;7c47134c13e3a57396dd72ef298ae518;;24SEP2022:00:00:00.000000;02JAN2023:23:59:59.000000;24SEP2022:12:00:11.000000;25SEP2022:18:55:10.000000;24SEP2022:11:09:39.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168288725;86bf1002f3d703c7a657852a2404f74f;;03OCT2022:00:00:00.000000;09JAN2023:23:59:59.000000;03OCT2022:07:44:03.000000;03OCT2022:18:40:17.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166822605;2951bc46bb51d152ee430bd330f3a76a;;06JUL2022:00:00:00.000000;02JAN2023:23:59:59.000000;09JUL2022:00:04:00.000000;28AUG2022:14:31:34.000000;06JUL2022:10:39:22.000000;4386.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168268422;48616b0bef3e388f58d615d1b46fc719;;26SEP2022:00:00:00.000000;02JAN2023:23:59:59.000000;26SEP2022:19:17:44.000000;26SEP2022:19:18:44.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168114476;f5472d25044c710490439fc393a170cc;;22SEP2022:00:00:00.000000;02JAN2023:23:59:59.000000;22SEP2022:07:05:49.000000;24SEP2022:11:06:59.000000;22SEP2022:07:01:31.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2142009954;45e122218c0e0f2204a5c6043ce3619f;;02MAR2017:09:38:48.000000;27JAN2023:23:59:59.000000;03MAR2017:21:21:17.000000;03OCT2022:18:54:52.000000;02MAR2017:09:27:48.000000;909.000;;Ooredoo;;03MAY2019:12:22:43.000000;;0.0013127201;761.777
Yes;2168248372;0b34e48a6b58c3052eb288ce0b03fed9;;24SEP2022:00:00:00.000000;02JAN2023:23:59:59.000000;24SEP2022:16:27:00.000000;03OCT2022:15:22:40.000000;24SEP2022:13:12:56.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168189294;e5d0733c11456cb89a5ae905b703c1f0;;24SEP2022:00:00:00.000000;02JAN2023:23:59:59.000000;24SEP2022:18:50:00.000000;29SEP2022:19:26:13.000000;24SEP2022:18:41:03.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165806677;9ae67b156f81bde0545b4aec6e741f14;;25MAY2022:00:00:00.000000;19JAN2023:23:59:59.000000;25MAY2022:06:43:46.000000;11SEP2022:20:35:09.000000;25MAY2022:06:41:51.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167872023;c1b0c68f884c67d82ec9f927ffdbbcea;;02SEP2022:00:00:00.000000;13DEC2022:23:59:59.000000;02SEP2022:14:23:15.000000;06SEP2022:21:20:42.000000;04SEP2022:18:43:49.000000;1000.000;06SEP2022:21:20:42.000000;Ooredoo;;;;0.0013127201;761.777
Yes;2145547355;8a449bf50f8ebf11cf15e5faf9b9ad69;;08FEB2018:00:00:00.000000;18JAN2023:23:59:59.000000;08FEB2018:10:27:03.000000;14OCT2022:11:57:22.000000;08FEB2018:16:19:27.000000;5000.000;;Ooredoo;;22DEC2021:11:12:47.000000;;0.0013127201;761.777
Yes;2167967892;472e2f456ea7665a5a9c9d25725104b9;;12SEP2022:00:00:00.000000;21DEC2022:23:59:59.000000;12SEP2022:02:02:12.000000;15SEP2022:00:13:00.000000;12SEP2022:01:21:41.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167680555;ef528aebc9d9bb091c08f10240f0eab0;;25AUG2022:00:00:00.000000;13DEC2022:23:59:59.000000;25AUG2022:03:07:37.000000;07SEP2022:13:29:07.000000;25AUG2022:03:00:29.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165141383;dce56522529060ba1b632ee7f2dfba2c;;20MAR2022:00:00:00.000000;13JAN2023:23:59:59.000000;20MAR2022:15:16:48.000000;18JUN2022:11:58:38.000000;20MAR2022:10:19:20.000000;4386.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2166646661;3fc799f5d16566a31b3fe871db899114;;28JUN2022:00:00:00.000000;21DEC2022:23:59:59.000000;28JUN2022:08:35:48.000000;21SEP2022:13:22:55.000000;04JUL2022:23:46:49.000000;1000.000;;Non Ooredoo;;;;0.0013127201;761.777
Yes;2142525362;2bc99fb61f25020480c6e877af2a7a3b;;26APR2017:09:35:14.000000;18JAN2023:23:59:59.000000;26APR2017:19:41:35.000000;15SEP2022:21:10:59.000000;02MAY2017:21:49:44.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167957388;1afad5b599cef265245acad7bc81f5a6;;07SEP2022:00:00:00.000000;14DEC2022:23:59:59.000000;07SEP2022:17:33:33.000000;09SEP2022:12:52:41.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167566588;8ba5459082a7bd9c77a39d3827972f98;;15AUG2022:00:00:00.000000;13DEC2022:23:59:59.000000;15AUG2022:19:34:11.000000;24AUG2022:15:37:16.000000;15AUG2022:17:09:37.000000;2632.000;;Ooredoo;;;;0.0013127201;761.777
Yes;18670835;c2cdd3b6c974c20f486892cc00857fb5;;06JAN2013:00:00:00.000000;18JAN2023:23:59:59.000000;26NOV2015:17:43:02.000000;03OCT2022:06:40:55.000000;11JAN2013:00:00:00.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167966127;975f4ec7aa046119ba145f5d525d8581;;12SEP2022:00:00:00.000000;21DEC2022:23:59:59.000000;12SEP2022:18:54:39.000000;13SEP2022:17:10:24.000000;12SEP2022:18:55:47.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;6067171;f34c5f603dffbb8b06818be91c448015;;16OCT2007:00:00:00.000000;21JAN2023:23:59:59.000000;26NOV2015:16:59:57.000000;05SEP2022:09:21:25.000000;16FEB2013:00:00:00.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167903803;be9e05669281df988a06993c578ea5b2;;06SEP2022:00:00:00.000000;13DEC2022:23:59:59.000000;06SEP2022:17:56:18.000000;06SEP2022:17:58:28.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2159035317;8fe415fbf3e4e0b2674c82ad7a46bb26;;24MAR2021:03:47:59.000000;20JAN2023:23:59:59.000000;24APR2021:01:21:56.000000;08AUG2022:11:41:20.000000;27DEC2021:16:59:41.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168071047;11b65956dd41b241e11234f54ee4f1d0;;15SEP2022:00:00:00.000000;21DEC2022:23:59:59.000000;15SEP2022:09:49:09.000000;15SEP2022:09:49:09.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2163121255;b804d03e5ea238a60555dba5493e0d98;;08NOV2021:00:00:00.000000;21JAN2023:23:59:59.000000;08NOV2021:16:36:41.000000;10OCT2022:06:23:48.000000;08NOV2021:14:22:41.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168221745;0104d08af8a4b101a9dd8b352db5c3e7;;24SEP2022:00:00:00.000000;30DEC2022:23:59:59.000000;24SEP2022:10:20:04.000000;24SEP2022:10:20:04.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2161904879;3a41d3857b70ead541adaf1b7eb50575;;26AUG2021:00:00:00.000000;27JAN2023:23:59:59.000000;26AUG2021:20:39:56.000000;02SEP2022:11:59:53.000000;26AUG2021:20:37:33.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2158403244;2027c7af79659050403375876853bf87;;13FEB2021:00:00:00.000000;01JAN2023:23:59:59.000000;13FEB2021:18:55:49.000000;21SEP2022:19:27:38.000000;13FEB2021:18:55:30.000000;1000.000;;Ooredoo;;17DEC2021:11:51:51.000000;;0.0013127201;761.777
Yes;2168319138;fe0937da1b4a2cd952f97989825fac5a;;29SEP2022:00:00:00.000000;11JAN2023:23:59:59.000000;29SEP2022:20:22:14.000000;04OCT2022:15:46:40.000000;30SEP2022:11:38:44.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168380639;f9fd8c0a01b2f2509d978db90136cfda;;04OCT2022:00:00:00.000000;09JAN2023:23:59:59.000000;04OCT2022:15:23:44.000000;04OCT2022:15:23:44.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2155136648;9d371c777fdd60442d9ce1c7387bea39;;08MAY2020:00:00:00.000000;09JAN2023:23:59:59.000000;08MAY2020:08:49:05.000000;04OCT2022:15:02:36.000000;08MAY2020:08:49:05.000000;1052.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168263407;eada3046f6ec74817a61ec36b13caefa;;01OCT2022:00:00:00.000000;09JAN2023:23:59:59.000000;02OCT2022:09:43:07.000000;05OCT2022:14:22:06.000000;01OCT2022:19:57:30.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165360621;12968d59ba8e8edeebed70bd1236c652;;01APR2022:14:10:59.000000;06OCT2022:00:00:00.000000;01APR2022:16:16:04.000000;22MAY2022:16:06:25.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2162925872;14b8ee907b45f704540d25e9fe3fd0b8;;23OCT2021:00:00:00.000000;30JAN2023:23:59:59.000000;23OCT2021:19:18:26.000000;25OCT2022:18:44:57.000000;23OCT2021:19:17:53.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168104671;4a4cac948c2717b8d47b89cabfe3fec6;;16SEP2022:00:00:00.000000;23DEC2022:23:59:59.000000;16SEP2022:22:41:26.000000;19SEP2022:16:41:33.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2158163589;0d3e0e718917c344c7a90a466695f1b5;;29JAN2021:00:00:00.000000;03JAN2023:23:59:59.000000;27JAN2021:06:33:51.000000;30NOV2021:13:01:28.000000;04FEB2021:09:17:45.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
